"objectid","id_no","binomial","presence","origin","seasonal","compiler","yrcompiled","citation","subspecies","subpop","event_year","source","basisofrec","catalog_no","dist_comm","island","tax_comm","legend","kingdom","phylum","class","order_","family","genus","category","latitude","longitude"
2266613,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,1977,"submitted by M. Parr","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",-11.78281,34.21637
2266614,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,2010,"","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",-11.244564,24.315804
2266615,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,1960,"Pinhey 1984 a","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",-12.187,26.416
2266616,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,2009,"database Nicolas Mézière, 09/2012","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",-1.67909,13.30937
2266617,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,1980,"Carletti 1997 (thesis)","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",3.05,18.519722
2266618,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,2002,"Williams, C., Enreca Database","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",0.070269,32.358277
2266619,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,2012,"Angola expedition V. Clausnitzer & K.-D.B. Dijkstra","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",-7.59489,14.99084
2266620,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,2011,"various sources, submitted as addition 2014 by KD Dijkstra","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",7.454,-8.664
2266621,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,2010,"various sources, submitted as addition 2014 by KD Dijkstra","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",7.45979,-8.66643
2266622,59779,"Aciagrion africanum",1,1,1,"IUCN Freshwater Biodiversity Unit",2016,"Odonata Database of Africa (ODA)"," ",NA,2010,"K.-D.B. Dijkstra consultancy","",NA," ","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","LC",7.45979,-8.66643
